SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Vacant Land,302 CT-148,Killingworth,CT,06419,43750,,,,,163786,,,,,,,,http://www.redfin.com/CT/Killingworth/302-CT-148-06419/home/54367314,,,N,Y,41.3856001,-72.5792062
PAST SALE,January-10-2017,Single Family Residential,90 Williamsburg Rd,Haddam,CT,06441,533000,4,2.5,Higganum,3200,142876,2016,1742,167,,Sold,,,http://www.redfin.com/CT/Higganum/90-Williamsburg-Rd-06441/home/109552982,Smart MLS,G10141083,N,Y,41.4497789,-72.548338
PAST SALE,August-23-2017,Single Family Residential,Lot 36 Newbury,Haddam,CT,06441,357500,3,2.0,Higganum,1850,113256,2017,1517,193,,Sold,,,http://www.redfin.com/CT/Higganum/Lot-36-Newbury-06441/home/144531446,Smart MLS,G10188453,N,Y,41.459626,-72.596938
PAST SALE,,Single Family Residential,76 Tuttle Rd Unit R,Durham,CT,06422,225000,3,2.5,,1882,42689,1971,,120,,,,,http://www.redfin.com/CT/Durham/76-Tuttle-Rd-06422/unit-R/home/54014869,,,N,Y,41.471085,-72.70271
PAST SALE,June-1-2017,Single Family Residential,10 Johns Way,Durham,CT,06422,372900,3,2.5,Durham,2314,60983,2001,1600,161,,Sold,,,http://www.redfin.com/CT/Durham/10-Johns-Way-06422/home/54014849,Smart MLS,G10212483,N,Y,41.4727454,-72.6821206
PAST SALE,November-27-2017,Single Family Residential,9 Portage Trl,East Hampton,CT,06424,335000,3,2.5,East Hampton,2326,60548,2000,1421,144,,Sold,,,http://www.redfin.com/CT/East-Hampton/9-Portage-Trl-06424/home/54354113,Smart MLS,G10209876,N,Y,41.5777999,-72.4780989
PAST SALE,July-31-2017,Single Family Residential,15 Valli Dr,East Hampton,CT,06424,400000,4,3.0,Valli Estates,3000,119790,1998,1540,133,,Sold,,,http://www.redfin.com/CT/East-Hampton/15-Valli-Dr-06424/home/54354245,Smart MLS,G10218873,N,Y,41.5759013,-72.4900885
PAST SALE,July-17-2017,Single Family Residential,76 Royal Oaks Ave,East Hampton,CT,06424,315000,4,2.5,East Hampton,1725,8712,2006,1554,183,5,Sold,,,http://www.redfin.com/CT/East-Hampton/76-Royal-Oaks-Ave-06424/home/54354964,Smart MLS,G10218758,N,Y,41.5735434,-72.4826981
PAST SALE,June-29-2017,Single Family Residential,91 Daniel St,East Hampton,CT,06424,268000,4,2.5,East Hampton,2818,61419,1987,1572,95,,Sold,,,http://www.redfin.com/CT/East-Hampton/91-Daniel-St-06424/home/54359404,Smart MLS,G10191523,N,Y,41.5579829,-72.4955016
PAST SALE,June-1-2017,Condo/Co-op,7 North Holw #7,East Hampton,CT,06424,281000,3,2.0,East Hampton,1588,,2005,1600,177,260,Sold,,,http://www.redfin.com/CT/East-Hampton/7-North-Holw-06424/unit-7/home/144519451,Smart MLS,G10200214,N,Y,41.5948034,-72.484375
PAST SALE,September-7-2017,Condo/Co-op,708 Lake Vista Dr #708,East Hampton,CT,06424,162500,2,2.5,East Hampton,1172,,1988,1502,139,286,Sold,,,http://www.redfin.com/CT/East-Hampton/708-Lake-Vista-Dr-06424/unit-708/home/148635554,Smart MLS,G10228390,N,Y,41.5869643,-72.4879506
PAST SALE,May-24-2017,Single Family Residential,25 Seawatch Dr,Westbrook,CT,06498,750000,5,3.5,Westbrook,2936,29185,1979,1608,255,,Sold,,,http://www.redfin.com/CT/WESTBROOK/25-SEAWATCH-DR-06498/home/54386419,Smart MLS,N10189836,N,Y,41.280405,-72.446881
PAST SALE,January-29-2018,Condo/Co-op,1449 Boston Post Rd #22,Westbrook,CT,06498,70000,2,1.0,Westbrook,928,,1975,1358,75,334,Sold,,,http://www.redfin.com/CT/Westbrook/1449-Boston-Post-Rd-06498/unit-22/home/54387721,Smart MLS,170021105,N,Y,41.2827635,-72.4404006
PAST SALE,June-9-2017,Single Family Residential,266 Horse Hill Rd,Westbrook,CT,06498,412000,3,2.5,Westbrook,3629,108028,2002,1592,114,,Sold,,,http://www.redfin.com/CT/Westbrook/266-Horse-Hill-Rd-06498/home/54388940,Smart MLS,N10205945,N,Y,41.2994244,-72.4904172
PAST SALE,,Single Family Residential,37 Hartlands Dr,Old Saybrook,CT,06475,600000,3,1.5,,1482,3920,1945,,405,,,,,http://www.redfin.com/CT/Old-Saybrook/37-Hartlands-Dr-06475/home/54417712,,,N,Y,41.2629626,-72.3853346
PAST SALE,October-17-2017,Single Family Residential,10 Cambridge Ct E,Old Saybrook,CT,06475,320000,3,2.0,Old Saybrook,1856,23522,1962,1462,172,,Sold,,,http://www.redfin.com/CT/Old-Saybrook/10-Cambridge-Ct-E-06475/home/54418368,Smart MLS,170004477,N,Y,41.2713019,-72.3778899
PAST SALE,,Single Family Residential,11 Barnes Rd,Old Saybrook,CT,06475,539000,4,2.5,,1691,4356,1963,,319,,,,,http://www.redfin.com/CT/Old-Saybrook/11-Barnes-Rd-06475/home/54419284,,,N,Y,41.2759295,-72.397322
PAST SALE,,Single Family Residential,18 Whitney Ave,Old Saybrook,CT,06475,260000,2,1.0,,776,3485,1945,,335,,,,,http://www.redfin.com/CT/Old-Saybrook/18-Whitney-Ave-06475/home/54423246,,,N,Y,41.2808175,-72.3962932
PAST SALE,July-7-2017,Single Family Residential,89 Chalker Beach Rd,Old Saybrook,CT,06475,250000,3,1.0,Old Saybrook,912,3484,1945,1564,274,42,Sold,,,http://www.redfin.com/CT/Old-Saybrook/89-Chalker-Beach-Rd-06475/home/54419475,Smart MLS,G10223013,N,Y,41.2818494,-72.4122911
PAST SALE,June-15-2017,Condo/Co-op,440 Marina Way Lndg,Westbrook,CT,06498,345000,2,2.5,Westbrook,1350,,2015,1586,256,394,Sold,,,http://www.redfin.com/CT/WESTBROOK/440-MARINA-WAY-LNDG-06498/home/109636553,Smart MLS,99159807,N,Y,41.277809,-72.46205
PAST SALE,June-6-2017,Single Family Residential,39/49 N Cove Rd,Old Saybrook,CT,06475,1570380,3,3.0,Old Saybrook,3688,119790,1957,1595,426,,Sold,,,http://www.redfin.com/CT/Old-Saybrook/49-N-Cove-Rd-06475/home/144521968,Smart MLS,N10207388,N,Y,41.2860212,-72.3630127
PAST SALE,July-15-2017,Condo/Co-op,430 Marina Way Lndg #430,Westbrook,CT,06498,348900,2,2.5,Westbrook,1350,,2015,1556,258,394,Sold,,,http://www.redfin.com/CT/Westbrook/Grusik-Rd-06498/unit-430/home/144522195,Smart MLS,D10138524,N,Y,41.28438,-72.445114
PAST SALE,August-18-2017,Single Family Residential,359 Main St,Old Saybrook,CT,06475,406800,3,2.5,Old Saybrook,3000,15681,1930,1522,136,,Sold,,,http://www.redfin.com/CT/Old-Saybrook/359-Main-St-06475/home/54420092,Smart MLS,N10201559,N,Y,41.2843554,-72.3747917
PAST SALE,October-5-2017,Condo/Co-op,367 Main St #8,Old Saybrook,CT,06475,323000,3,2.0,Old Saybrook,1573,,1980,1474,205,274,Sold,,,http://www.redfin.com/CT/Old-Saybrook/367-Main-St-06475/unit-8/home/54420106,Smart MLS,N10226764,N,Y,41.2840797,-72.374411
PAST SALE,October-13-2017,Condo/Co-op,367 Main St #9,Old Saybrook,CT,06475,359000,2,2.0,Old Saybrook,1042,,1980,1466,345,187,Sold,,,http://www.redfin.com/CT/Old-Saybrook/367-Main-St-06475/unit-9/home/54420050,Smart MLS,170007681,N,Y,41.2840797,-72.374411
PAST SALE,November-17-2017,Single Family Residential,11 Grandview Ter,Haddam,CT,06438,149900,3,1.0,Haddam,1152,15245,1929,1431,130,,Sold,,,http://www.redfin.com/CT/Haddam/11-Grandview-Ter-06438/home/53704962,Smart MLS,170017546,N,Y,41.4373555,-72.4612497
PAST SALE,,Single Family Residential,5 PINE KNLS,CHESTER,CT,06412,389000,6,4.0,,3612,120226,1994,,108,,,,,http://www.redfin.com/CT/CHESTER/5-PINE-KNLS-06412/home/54024924,,,N,Y,41.392181,-72.49952
PAST SALE,June-29-2021,Vacant Land,18 N Chestnut Hill Rd,Killingworth,CT,06419,165000,,,Chestnut Hill,,112820,,111,,,Sold,,,http://www.redfin.com/CT/Killingworth/18-N-Chestnut-Hill-Rd-06419/home/54368468,Smart MLS,170410144,N,Y,41.361603,-72.606077
PAST SALE,August-24-2020,Single Family Residential,23 Jefferson Cir,Clinton,CT,06413,269000,3,1.0,Mill District,1448,23958,1965,420,186,,Sold,,,http://www.redfin.com/CT/Clinton/23-Jefferson-Cir-06413/home/53955217,Smart MLS,170307680,N,Y,41.298276,-72.5142203
