SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-17-2017,Single Family Residential,231 Thompson Rd,Thompson,CT,06277,189000,3,1.0,Thompson,1849,22215,1900,1554,102,,Sold,,,http://www.redfin.com/CT/Thompson/231-Thompson-Rd-06277/home/54348987,Smart MLS,G10208669,N,Y,41.9505841,-71.8666525
PAST SALE,December-1-2017,Single Family Residential,37 Stone Hill Rd,Woodstock,CT,06281,490000,4,2.5,South Woodstock,2803,43995,2003,1417,175,,Sold,,,http://www.redfin.com/CT/Woodstock/37-Stone-Hill-Rd-06281/home/53653377,Smart MLS,E10171380,N,Y,41.9457185,-71.9396941
PAST SALE,August-8-2018,Vacant Land,7 Decubellis Ct,Putnam,CT,06260,71000,,,Putnam Estates,,54014,,1167,,,Sold,,,http://www.redfin.com/CT/Putnam/7-DeCubellis-Ct-06260/home/166892453,Smart MLS,170003402,N,Y,41.898925,-71.869225
PAST SALE,April-26-2017,Single Family Residential,12 Bibeault St,Putnam,CT,06260,188000,3,2.5,Putnam,1846,12196,1988,1636,102,,Sold,,,http://www.redfin.com/CT/Putnam/12-Bibeault-St-06260/home/54415383,Smart MLS,E10200255,N,Y,41.9271294,-71.9113965
PAST SALE,March-1-2019,Single Family Residential,66 Riverside Dr,Thompson,CT,06255,125000,3,1.0,North Grosvenordale,1188,7840,1940,962,105,,Sold,,,http://www.redfin.com/CT/Thompson/66-Riverside-Dr-06277/home/49749928,Smart MLS,170104912,N,Y,41.9361145,-71.895093
PAST SALE,June-11-2018,Single Family Residential,41 Underwood Rd,Putnam,CT,06260,195000,3,1.0,Putnam,1520,43560,1969,1225,128,,Sold,,,http://www.redfin.com/CT/Putnam/41-Underwood-Rd-06260/home/52272388,Smart MLS,170076922,N,Y,41.9158782,-71.9220953
PAST SALE,,Single Family Residential,258 CT-169,Woodstock,CT,06281,265000,5,2.5,,2530,52272,1942,,105,,,,,http://www.redfin.com/CT/Woodstock/258-CT-169-06281/home/53656064,,,N,Y,41.9342162,-71.9582715
PAST SALE,,Single Family Residential,137 Church St,Thompson,CT,06277,144000,3,1.0,,1043,20038,1934,,138,,,,,http://www.redfin.com/CT/Thompson/137-Church-St-06277/home/54347218,,,N,Y,41.9334989,-71.9030133
PAST SALE,February-22-2018,Single Family Residential,316 County Home Rd,Thompson,CT,06277,399900,4,1.5,Thompson,3366,437778,1812,1334,119,,Sold,,,http://www.redfin.com/CT/Thompson/316-County-Home-Rd-06277/home/54347348,Smart MLS,E10021100,N,Y,41.9330199,-71.8725739
PAST SALE,February-5-2019,Multi-Family (2-4 Unit),161 Church,Thompson,CT,06277,132500,4,2.0,Thompson,1736,2439360,1850,986,76,,Sold,,,http://www.redfin.com/CT/Thompson/161-Church-St-06277/home/54348867,MLS PIN,72428858,N,Y,41.9318883,-71.9033472
PAST SALE,August-22-2019,Single Family Residential,56 David Cir,Putnam,CT,06260,199900,3,2.0,Putnam,2040,10454,1974,788,98,,Sold,,,http://www.redfin.com/CT/Putnam/56-David-Cir-06260/home/54414645,Smart MLS,170202547,N,Y,41.9305286,-71.9080618
PAST SALE,July-10-2019,Condo/Co-op,87 Perry St #236,Putnam,CT,06260,214500,3,2.5,Putnam,1901,,2006,831,113,202,Sold,,,http://www.redfin.com/CT/Putnam/87-Perry-St-06260/unit-236/home/54414913,Smart MLS,170182430,N,Y,41.9144538,-71.8951793
PAST SALE,April-30-2020,Condo/Co-op,18 Ballou St #5,Putnam,CT,06260,115520,2,1.5,Putnam,1088,,1987,536,106,165,Sold,,,http://www.redfin.com/CT/Putnam/18-Ballou-St-06260/unit-5/home/54415216,Smart MLS,170271193,N,Y,41.9248565,-71.9072435
PAST SALE,August-2-2019,Single Family Residential,46 Harrison St,Putnam,CT,06260,129900,2,1.0,Putnam,816,7405,1955,808,159,,Sold,,,http://www.redfin.com/CT/Putnam/46-Harrison-St-06260/home/54415389,Smart MLS,170186999,N,Y,41.9260934,-71.9112576
PAST SALE,,Single Family Residential,35 Gilman St,Putnam,CT,06260,155000,2,1.5,,1779,60984,1952,,87,,,,,http://www.redfin.com/CT/Putnam/35-Gilman-St-06260/home/54415780,,,N,Y,41.9157341,-71.9147313
PAST SALE,November-27-2019,Single Family Residential,160 Sabin St,Putnam,CT,06260,211000,4,1.5,Putnam,1664,20037,1937,691,127,,Sold,,,http://www.redfin.com/CT/Putnam/160-Sabin-St-06260/home/54415899,Smart MLS,170219789,N,Y,41.9160507,-71.9210764
PAST SALE,,Single Family Residential,53 Genevieve St,Putnam,CT,06260,275000,4,2.5,,2867,24829,1906,,96,,,,,http://www.redfin.com/CT/Putnam/53-Genevieve-St-06260/home/54415889,,,N,Y,41.9158202,-71.9013922
PAST SALE,January-20-2020,Single Family Residential,71 Rhode Island Line Rd,Putnam,CT,06260,365000,3,3.0,East Putnam,3287,80586,1988,637,111,,Sold,,,http://www.redfin.com/CT/Putnam/71-Rhode-Island-Line-Rd-06260/home/54416563,Smart MLS,170238476,N,Y,41.9173823,-71.803862
PAST SALE,,Single Family Residential,200 Five Mile River Rd,Putnam,CT,06260,,3,2.5,,1936,463478,1969,,,,Sold,,,http://www.redfin.com/CT/Putnam/200-5-Mile-River-Rd-06260/home/54416783,Smart MLS,,N,Y,41.9085186,-71.8523663
PAST SALE,March-25-2019,Single Family Residential,95 Cady Rd,Putnam,CT,06260,147000,2,1.0,Putnam,864,87120,1984,938,170,,Sold,,,http://www.redfin.com/CT/Putnam/95-Cady-Rd-06260/home/54416969,Smart MLS,170163482,N,Y,41.9024992,-71.8147094
PAST SALE,March-5-2020,Single Family Residential,193 Park St,Putnam,CT,06260,208000,4,2.0,Putnam,1224,14374,2000,592,170,,Sold,,,http://www.redfin.com/CT/Putnam/193-Park-St-06260/home/54417011,Smart MLS,170251437,N,Y,41.9042187,-71.8990764
PAST SALE,September-24-2018,Single Family Residential,55 Heritage Rd,Putnam,CT,06260,257000,4,3.0,East Putnam,2706,131115,1840,1120,95,,Sold,,,http://www.redfin.com/CT/Putnam/55-Heritage-Rd-06260/home/54417040,Smart MLS,170092995,N,Y,41.9076297,-71.8861072
PAST SALE,April-11-2019,Single Family Residential,4 Sunset Ave,Putnam,CT,06260,180000,3,1.0,Putnam,1215,16552,1925,921,148,,Sold,,,http://www.redfin.com/CT/Putnam/4-Sunset-Ave-06260/home/54417079,Smart MLS,170143959,N,Y,41.9041823,-71.9025501
PAST SALE,October-15-2018,Single Family Residential,34 5 Mile River Rd,Putnam,CT,06260,365000,4,3.0,East Putnam,4348,130680,1975,1099,84,,Sold,,,http://www.redfin.com/CT/Putnam/34-5-Mile-River-Rd-06260/home/54417177,Smart MLS,170103434,N,Y,41.9017891,-71.8634794
PAST SALE,,Single Family Residential,50 Aspinock Rd,Putnam,CT,06260,45000,3,2.5,,1908,378536,2018,,24,,,,,http://www.redfin.com/CT/Putnam/50-Aspinock-Rd-06260/home/54417277,,,N,Y,41.8904494,-71.8629004
PAST SALE,May-17-2018,Single Family Residential,27 Dewey St,Putnam,CT,06260,174500,3,1.0,Putnam,1480,27007,1952,1250,118,,Sold,,,http://www.redfin.com/CT/Putnam/27-Dewey-St-06260/home/54416089,Smart MLS,170072214,N,Y,41.9251492,-71.8957415
PAST SALE,August-30-2018,Multi-Family (2-4 Unit),68 Chapman St,Putnam,CT,06260,56000,0,,Putnam,2992,6534,1900,1145,19,,Sold,,,http://www.redfin.com/CT/Putnam/68-Chapman-St-06260/home/54416127,Smart MLS,170093044,N,Y,41.9098319,-71.9024577
PAST SALE,August-14-2019,Single Family Residential,325 W Thompson Rd,Thompson,CT,06277,238500,3,2.0,Thompson,2000,239580,2018,796,119,,Sold,,,http://www.redfin.com/CT/Thompson/325-W-Thompson-Rd-06277/home/148537308,Smart MLS,170143514,N,Y,41.9417501,-71.9141991
PAST SALE,April-29-2019,Single Family Residential,129 Bibeault St,Putnam,CT,06260,174900,3,1.0,Putnam,960,6098,1973,903,182,,Sold,,,http://www.redfin.com/CT/Putnam/129-Bibeault-St-06260/home/54414618,Smart MLS,170164492,N,Y,41.9309716,-71.9101041
PAST SALE,February-14-2017,Single Family Residential,32 Green St,Putnam,CT,06260,161000,3,2.0,Putnam,1219,6098,1880,1707,132,,Sold,,,http://www.redfin.com/CT/Putnam/32-Green-St-06260/home/52272041,Smart MLS,G10164498,N,Y,41.9210338,-71.9115355
PAST SALE,October-18-2019,Single Family Residential,46 Grey Fox Lndg,Woodstock,CT,06281,432000,3,3.5,South Woodstock,2735,91040,2003,731,158,,Sold,,,http://www.redfin.com/CT/Woodstock/46-Grey-Fox-Lndg-06281/home/53655253,Smart MLS,170199561,N,Y,41.9224336,-71.9299917
PAST SALE,April-13-2020,Condo/Co-op,74 Perry Sts #186,Putnam,CT,06260,194000,3,2.5,Putnam,1918,,2004,553,101,214,Sold,,,http://www.redfin.com/CT/Putnam/74-Perry-St-06260/unit-186/home/54414855,Smart MLS,170248511,N,Y,41.9156495,-71.8976802
PAST SALE,May-15-2019,Condo/Co-op,297 Sabin St #12,Putnam,CT,06260,205000,2,1.5,Putnam,1486,,2005,887,138,165,Sold,,,http://www.redfin.com/CT/Putnam/297-Sabin-St-06260/unit-12/home/54414713,Smart MLS,170161958,N,Y,41.920847,-71.923562
PAST SALE,April-29-2019,Single Family Residential,106 Latici St,Putnam,CT,06260,181500,3,1.0,Putnam,1160,10454,1973,903,156,,Sold,,,http://www.redfin.com/CT/Putnam/106-Latici-St-06260/home/54416399,Smart MLS,170159066,N,Y,41.9306052,-71.9126934
PAST SALE,August-16-2018,Multi-Family (2-4 Unit),339 Church St,Putnam,CT,06260,171000,6,3.0,Putnam,3277,16988,1860,1159,52,,Sold,,,http://www.redfin.com/CT/Putnam/339-Church-St-06260/home/54415220,Smart MLS,170078208,N,Y,41.9256494,-71.9078302
PAST SALE,February-6-2020,Single Family Residential,49 Quaddick Town Farm Rd,Thompson,CT,06277,356400,3,2.5,Thompson,2128,19602,2019,620,167,,Sold,,,http://www.redfin.com/CT/Thompson/49-Quaddick-Town-Farm-Rd-06277/home/52223705,MLS PIN,72539139,N,Y,41.9980876,-71.8144893
PAST SALE,August-26-2019,Single Family Residential,8 Lillian Ave,Thompson,CT,06277,317000,3,2.5,Thompson,1566,51942,2019,784,202,,Sold,,,http://www.redfin.com/CT/Thompson/8-Lillian-Ave-06277/home/167027281,MLS PIN,72483856,N,Y,42.0238063,-71.8375691
PAST SALE,December-6-2016,Single Family Residential,198 Gibson Hill Rd,Sterling,CT,06377,274900,3,2.5,Sterling,2152,64468,2004,1777,128,,Sold,,,http://www.redfin.com/CT/Sterling/198-Gibson-Hill-Rd-06377/home/53959995,Smart MLS,E10162343,N,Y,41.7110463,-71.7952618
PAST SALE,November-28-2016,Single Family Residential,505 Sterling Hill Rd,Sterling,CT,06377,289000,3,2.5,Sterling,2110,57499,2006,1785,137,,Sold,,,http://www.redfin.com/CT/Moosup/505-Sterling-Hill-Rd-06354/home/53959953,Smart MLS,G10110252,N,Y,41.6934311,-71.8484936
PAST SALE,December-4-2020,Vacant Land,6 Olde Meadow Rd,Woodstock,CT,06281,55000,,,East Woodstock,,64468,,318,,50,Sold,,,http://www.redfin.com/CT/Woodstock/6-Olde-Meadow-Rd-06281/home/172827907,Smart MLS,170328701,N,Y,41.9981803,-71.982211
PAST SALE,December-31-2018,Vacant Land,00 Eastford Rd,Eastford,CT,06242,40000,,,Eastford,,468270,,1022,,,Sold,,,http://www.redfin.com/CT/Eastford/Unknown-06242/home/175479768,Smart MLS,170148572,N,Y,41.905607,-72.078968
PAST SALE,February-5-2021,Vacant Land,0 Pudding Hill Rd,Hampton,CT,06247,189000,,,Hampton,,3336695,,255,,,Sold,,,http://www.redfin.com/CT/Hampton/140-Pudding-Hill-Rd-06247/home/175475300,Smart MLS,170296414,N,Y,41.7078152,-72.0663471
PAST SALE,July-17-2020,Vacant Land,50 Harrisville Rd,Pomfret,CT,06259,100000,,,Pomfret Center,,413820,,458,,,Sold,,,http://www.redfin.com/CT/Pomfret-Center/50-Harrisville-Rd-06259/home/171582967,Smart MLS,170294038,N,Y,41.910374,-71.951644
PAST SALE,November-6-2020,Vacant Land,3 Scotland Rd,Chaplin,CT,06235,42000,,,Chewink,,217800,,346,,,Sold,,,http://www.redfin.com/CT/Chaplin/3-Scotland-Rd-06235/home/53779584,Smart MLS,170322434,N,Y,41.7478284,-72.1176644
PAST SALE,,Other,43 Firetower Rd,Pomfret Center,CT,06259,5000,,,,,274428,,,,,,,,http://www.redfin.com/CT/Pomfret-Center/43-Firetower-Rd-06259/home/54263818,,,N,Y,41.873126,-72.0417159
PAST SALE,September-11-2020,Vacant Land,391 Devotion Rd,Scotland,CT,06330,42000,,,Scotland,,88862,,402,,,Sold,,,http://www.redfin.com/CT/Baltic/391-Devotion-Rd-06330/home/54351551,Smart MLS,170280075,N,Y,41.672728,-72.08648
PAST SALE,,Vacant Land,253 Wolf Den Rd,Brooklyn,CT,06234,276020,,,,,275735,,,,,,,,http://www.redfin.com/CT/Brooklyn/253-Wolf-Den-Rd-06234/home/54054369,,,N,Y,41.7951232,-71.9701296
PAST SALE,August-27-2020,Vacant Land,12C Barlow Cemetery Rd,Woodstock,CT,06281,45000,,,Fox Run,,95396,,417,,,Sold,,,http://www.redfin.com/CT/Woodstock/12C-Barlow-Cemetery-Rd-06281/home/148352834,Smart MLS,170224372,N,Y,41.93199,-72.061347
PAST SALE,October-5-2020,Vacant Land,16C Depot Rd,Canterbury,CT,06331,45000,,,Canterbury,,96703,,378,,,Sold,,,http://www.redfin.com/CT/Canterbury/16-Depot-Rd-06331/home/160386561,Smart MLS,170299167,N,Y,41.6466118,-71.9752413
PAST SALE,January-22-2021,Vacant Land,0 Crooked Trl,Woodstock,CT,06281,125000,,,Woodstock Valley,,30491,,269,,,Sold,,,http://www.redfin.com/CT/WOODSTOCK/CROOKED-TRL-06281/home/53654349,Smart MLS,170314893,N,Y,41.943488,-72.071212
PAST SALE,July-29-2020,Vacant Land,89 Buntz Rd,Canterbury,CT,06331,35000,,,Canterbury,,94960,,446,,,Sold,,,http://www.redfin.com/CT/Canterbury/89-Buntz-Rd-06331/home/53695934,Smart MLS,170152964,N,Y,41.7114219,-72.0116963
PAST SALE,,Other,46 Academy St,Danielson,CT,06239,30000,,,,,3049,,,,,,,,http://www.redfin.com/CT/Danielson/46-Academy-St-06239/home/53744202,,,N,Y,41.8063128,-71.8816605
PAST SALE,July-2-2020,Vacant Land,571 Mashamoquet Rd,Pomfret,CT,06259,110000,,,Pomfret Center,,1907056,,473,,,Sold,,,http://www.redfin.com/CT/Pomfret-Center/571-Mashamoquet-Rd-06259/home/109604479,Smart MLS,170249206,N,Y,41.864326,-72.009872
PAST SALE,,Vacant Land,00 Windy Hill Rd,Hampton,CT,06427,,,,,,2048191,,,,,Sold,,,http://www.redfin.com/CT/HAMPTON/WINDY-HILL-RD-06247/home/109653004,Smart MLS,,N,Y,41.797802,-72.031814
PAST SALE,June-5-2020,Vacant Land,0 Spring Lake Rd,Sterling,CT,06377,25000,,,Sterling Hill,,38332,,500,,,Sold,,,http://www.redfin.com/CT/Sterling/901-Sterling-Rd-06377/home/145236218,Smart MLS,170275597,N,Y,41.6990726,-71.7945726
PAST SALE,March-12-2019,Vacant Land,0 New (.96 Acre) Rd,Plainfield,CT,06374,6000,,,Moosup,,41817,,951,,,Sold,,,http://www.redfin.com/CT/Plainfield/Plainfield-Rd-06374/home/145316076,Smart MLS,170154881,N,Y,41.696671,-71.860981
PAST SALE,,Vacant Land,137 Pomfret St,Putnam,CT,06260,150000,,,,,23522,,,,,,,,http://www.redfin.com/CT/Putnam/137-Pomfret-St-06260/home/166893184,,,N,Y,41.9137922,-71.9143066
PAST SALE,,Vacant Land,KINNE RD,CANTERBURY,CT,06331,41000,,,,,261360,,,,,,,,http://www.redfin.com/CT/CANTERBURY/KINNE-RD-06331/home/166894234,,,N,Y,41.688332,-72.007556
PAST SALE,,Other,91-105 Plainfield Pike,Plainfield,CT,06374,520000,,,,,474368,,,,,,,,http://www.redfin.com/CT/Plainfield/91-105-Plainfield-Pike-06374/home/147600192,,,N,Y,41.6798724,-71.8989592
PAST SALE,,Vacant Land,551 River Rd,Putnam,CT,06260,40000,,,,,87120,,,,,,,,http://www.redfin.com/CT/Putnam/551-River-Rd-06260/home/166893924,,,N,Y,41.8718281,-71.9216967
PAST SALE,August-27-2020,Vacant Land,125 Mantup Rd,Putnam,CT,06260,79900,,,West Putnam,,87120,,417,,,Sold,,,http://www.redfin.com/CT/Putnam/125-Mantup-Rd-06260/home/172522299,Smart MLS,170317533,N,Y,41.8983469,-71.9245195
PAST SALE,,Other,WATER ST,CANTERBURY,CT,06331,150000,,,,,980100,,,,,,,,http://www.redfin.com/CT/CANTERBURY/WATER-ST-06331/home/109550983,,,N,Y,41.701714,-72.022638
PAST SALE,November-2-2018,Vacant Land,86 Stone Rd,Killingly,CT,06241,54500,,,Killingly,,988376,,1081,,,Sold,,,http://www.redfin.com/CT/Dayville/86-Stone-Rd-06241/home/144513452,Smart MLS,170078527,N,Y,41.889783,-71.851257
PAST SALE,January-20-2021,Vacant Land,0 South St,Brooklyn,CT,06234,45000,,,Brooklyn,,64033,,271,,,Sold,,,http://www.redfin.com/CT/Brooklyn/170-South-St-06234/home/148691506,Smart MLS,170361088,N,Y,41.787532,-71.9031374
PAST SALE,December-11-2020,Vacant Land,13 Sportwood Dr,Sterling,CT,06377,6500,,,Oneco,,5227,,311,,,Sold,,,http://www.redfin.com/CT/Sterling/13-Sportwood-DR-06377/home/167574556,Smart MLS,170217421,N,Y,41.693698,-71.799833
PAST SALE,July-24-2020,Vacant Land,TBD Fabyan Rd,Thompson,CT,06255,135000,,,Quinebaugh,,169448,,451,,,Sold,,,http://www.redfin.com/CT/Thompson/TBD-Fabyan-Rd-06255/home/147331352,Smart MLS,170129381,N,Y,42.008409,-71.939433
PAST SALE,August-6-2020,Vacant Land,000 Sterling Hill Rd,Sterling,CT,06377,45000,,,Sterling,,63597,,438,,,Sold,,,http://www.redfin.com/CT/Sterling/251-Sterling-Rd-06377/home/172900422,Smart MLS,170297846,N,Y,41.7053517,-71.836529
PAST SALE,January-7-2021,Vacant Land,559 Brickhouse Road Ext,Killingly,CT,06239,57500,,,South Killingly,,278784,,284,,,Sold,,,http://www.redfin.com/CT/Danielson/559-Brickhouse-Rd-06239/home/52260697,Smart MLS,170323717,N,Y,41.801412,-71.798717
PAST SALE,September-18-2020,Vacant Land,210 Snake Meadow Road Rd,Killingly,CT,06239,175000,,,South Killingly,,4254505,,395,,,Sold,,,http://www.redfin.com/CT/Danielson/210-Snake-Meadow-Rd-06239/home/104983883,Smart MLS,170078580,N,Y,41.776361,-71.835736
PAST SALE,October-2-2020,Vacant Land,39 Shippee School House Rd,Killingly,CT,06239,60000,,,Killingly,,495277,,381,,,Sold,,,http://www.redfin.com/CT/Danielson/39-Shippee-Schoolhouse-Rd-06239/home/104991912,Smart MLS,170331376,N,Y,41.797393,-71.794978
PAST SALE,January-29-2021,Vacant Land,946 Hartford Pike,Killingly,CT,06241,20000,,,East Killingly,,126324,,262,,,Sold,,,http://www.redfin.com/CT/Dayville/946-Hartford-Pike-06241/home/109846166,Smart MLS,170365403,N,Y,41.840989,-71.856182
PAST SALE,,Other,126 Snake Meadow Hill Rd,Sterling,CT,06377,50000,,,,,87120,,,,,,,,http://www.redfin.com/CT/Sterling/126-Snake-Meadow-Hill-Rd-06377/home/53960747,,,N,Y,41.735195,-71.8390813
PAST SALE,,Vacant Land,291 Valley View Rd,Sterling,CT,06377,285000,,,,,187308,,,,,,,,http://www.redfin.com/CT/Sterling/291-Valley-View-Rd-06377/home/109599412,,,N,Y,41.7485142,-71.8356528
PAST SALE,November-30-2018,Single Family Residential,63 Spring Lake Rd,Sterling,CT,06377,250500,2,1.0,Sterling,1596,178595,1957,1053,157,,Sold,,,http://www.redfin.com/CT/Sterling/63-Spring-Lake-Rd-06377/home/52219562,Smart MLS,170128066,N,Y,41.6987851,-71.8009144
PAST SALE,February-22-2019,Single Family Residential,8 Snake Meadow Hill Rd,Plainfield,CT,06354,239000,3,2.5,Moosup,1551,120225,2004,969,154,,Sold,,,http://www.redfin.com/CT/Moosup/8-Snake-Meadow-Hill-Rd-06354/home/52273032,Smart MLS,170107811,N,Y,41.7312683,-71.8485863
PAST SALE,December-10-2019,Single Family Residential,6 Pond Hill Rd,Plainfield,CT,06354,310000,4,3.0,Moosup,2448,161172,2002,678,127,,Sold,,,http://www.redfin.com/CT/Moosup/6-Pond-Hill-Rd-06354/home/53700213,Smart MLS,170234126,N,Y,41.7337333,-71.8577122
PAST SALE,September-16-2019,Single Family Residential,680 Plainfield Pike,Plainfield,CT,06354,204000,4,1.0,Moosup,1464,27442,1870,763,139,,Sold,,,http://www.redfin.com/CT/Moosup/680-Plainfield-Pike-06354/home/53700999,Smart MLS,170207862,N,Y,41.688909,-71.8510415
PAST SALE,December-28-2017,Single Family Residential,192 Church St,Sterling,CT,06377,270000,3,2.5,Oneco,2472,83199,2004,1390,109,,Sold,,,http://www.redfin.com/CT/Sterling/192-Church-St-06377/home/53959602,Smart MLS,170014726,N,Y,41.699177,-71.8310287
PAST SALE,June-18-2019,Single Family Residential,207 Gibson Hill Rd,Sterling,CT,06377,125000,3,2.0,Sterling,1877,80150,1985,853,67,,Sold,,,http://www.redfin.com/CT/Sterling/207-Gibson-Hill-Rd-06377/home/53959636,Smart MLS,170117942,N,Y,41.7114393,-71.7969761
PAST SALE,October-16-2019,Single Family Residential,395 Main St,Sterling,CT,06377,206000,3,2.5,Sterling,1622,17859,1993,733,127,,Sold,,,http://www.redfin.com/CT/Sterling/395-Main-St-06377/home/53959856,Smart MLS,170209609,N,Y,41.7286499,-71.8341326
PAST SALE,,Condo/Co-op,2 ANNE CIR,STERLING,CT,06377,184500,3,2.0,,1332,,2006,,139,,,,,http://www.redfin.com/CT/STERLING/2-ANNE-CIR-06377/home/53959939,,,N,Y,41.712559,-71.82962
PAST SALE,February-18-2020,Single Family Residential,19 Porter Pond Rd,Sterling,CT,06377,339000,3,3.5,Sterling Center,2956,52707,2003,608,115,,Sold,,,http://www.redfin.com/CT/Moosup/19-Porter-Pond-Rd-06354/home/53959942,Smart MLS,170258796,N,Y,41.6896386,-71.8404793
PAST SALE,December-13-2018,Single Family Residential,480 Sterling Rd,Sterling,CT,06377,95000,3,1.0,Sterling,1050,26136,1910,1040,90,,Sold,,,http://www.redfin.com/CT/Sterling/480-Sterling-Rd-06377/home/53960029,Smart MLS,170131531,N,Y,41.7062346,-71.8239405
PAST SALE,April-6-2018,Single Family Residential,41 Newport Rd,Sterling,CT,06377,338000,4,2.0,Oneco,4010,218235,1879,1291,84,,Sold,,,http://www.redfin.com/CT/STERLING/41-NEWPORT-RD-06377/home/53960121,Smart MLS,170018848,N,Y,41.690973,-71.813727
PAST SALE,April-27-2018,Single Family Residential,1174 Plainfield Pike,Sterling,CT,06377,199000,3,2.0,Oneco,2342,28749,1790,1270,85,,Sold,,,http://www.redfin.com/CT/Sterling/1174-Plainfield-Pike-06377/home/53960162,Smart MLS,170047706,N,Y,41.6938311,-71.8077251
PAST SALE,August-22-2019,Single Family Residential,41 Old Cranston Rd,Sterling,CT,06377,260000,3,2.0,Oneco,1835,94525,2002,788,142,,Sold,,,http://www.redfin.com/CT/Sterling/41-Old-Cranston-Rd-06377/home/53960313,Smart MLS,170213434,N,Y,41.7058812,-71.8106902
PAST SALE,,Single Family Residential,24 River Rd,Sterling,CT,06377,98000,2,1.0,,1336,232175,1777,,73,,,,,http://www.redfin.com/CT/Sterling/24-River-Rd-06377/home/53960444,,,N,Y,41.7219447,-71.8311449
PAST SALE,October-17-2019,Single Family Residential,37 Railroad Ave,Sterling,CT,06377,238660,3,1.5,Oneco,1967,171190,1890,732,121,,Sold,,,http://www.redfin.com/CT/Sterling/37-Railroad-Ave-06377/home/53960447,Smart MLS,170212789,N,Y,41.6966401,-71.8048526
PAST SALE,July-3-2019,Single Family Residential,21 Railroad Ave,Sterling,CT,06377,198000,3,1.0,Sterling,1092,34848,1987,838,181,,Sold,,,http://www.redfin.com/CT/Sterling/21-Railroad-Ave-06377/home/53960455,Smart MLS,170190844,N,Y,41.6955325,-71.8049915
PAST SALE,March-20-2020,Single Family Residential,112 Woodland Rd,Sterling,CT,06377,235000,3,2.0,Sterling,2242,62290,1989,577,105,,Sold,,,http://www.redfin.com/CT/Moosup/112-Woodland-Rd-06354/home/53960558,Smart MLS,170263835,N,Y,41.66934,-71.8036016
PAST SALE,March-23-2018,Single Family Residential,881 Sterling Rd,Sterling,CT,06377,170000,3,2.0,Sterling,1612,59241,1989,1305,105,,Sold,,,http://www.redfin.com/CT/Sterling/881-Sterling-Rd-06377/home/53960591,Smart MLS,170052969,N,Y,41.6987592,-71.7961422
PAST SALE,February-7-2019,Single Family Residential,502 Sterling Rd,Sterling,CT,06377,126000,3,1.5,Oneco,1110,8712,1900,984,114,,Sold,,,http://www.redfin.com/CT/Sterling/502-Sterling-Rd-06377/home/53960035,Smart MLS,170139466,N,Y,41.7057239,-71.823281
PAST SALE,December-31-2018,Single Family Residential,1043 Plainfield Pike,Sterling,CT,06377,154000,3,1.0,Oneco,936,19166,1957,1022,165,,Sold,,,http://www.redfin.com/CT/Sterling/1043-Plainfield-Pike-06377/home/53960184,Smart MLS,170121476,N,Y,41.6916515,-71.8193076
PAST SALE,September-26-2019,Single Family Residential,54 Railroad Ave,Sterling,CT,06377,159900,3,1.0,Sterling,1008,43560,1989,753,159,,Sold,,,http://www.redfin.com/CT/Sterling/54-Railroad-Ave-06377/home/53960448,Smart MLS,170227043,N,Y,41.6966921,-71.8035553
PAST SALE,March-16-2018,Single Family Residential,368 Bailey Rd,Sterling,CT,06354,2650000,6,7.0,Sterling,8395,15028200,2000,1312,316,,Sold,,,http://www.redfin.com/CT/Moosup/368-Bailey-Rd-06354/home/106597615,Smart MLS,N10237255,N,Y,41.6596417,-71.7962231
PAST SALE,December-13-2019,Single Family Residential,2 Legacy Dr,Sterling,CT,06377,317500,3,3.0,Sterling,2340,59241,2019,675,136,,Sold,,,http://www.redfin.com/CT/Moosup/2-Legacy-Dr-06354/home/109599255,Smart MLS,170244064,N,Y,41.6961664,-71.8485272
PAST SALE,March-14-2019,Condo/Co-op,20 Sterling Ridge Ln #20,Sterling,CT,06377,198900,3,2.0,Sterling,1844,,2009,949,108,145,Sold,,,http://www.redfin.com/CT/Sterling/20-Sterling-Ridge-Ln-06377/unit-20/home/148490895,Smart MLS,170149940,N,Y,41.7135879,-71.8282382
PAST SALE,October-18-2019,Single Family Residential,1080 Plainfield Pike,Sterling,CT,06377,130000,6,2.0,Oneco,2871,182952,1860,731,45,,Sold,,,http://www.redfin.com/CT/Sterling/1080-Plainfield-Pike-06377/home/165293973,Smart MLS,170191949,N,Y,41.692603,-71.815897
PAST SALE,August-22-2018,Single Family Residential,771 Gibson Hill Rd,Coventry,RI,02827,380000,3,3.0,Coventry,2590,267458,2002,1153,147,,Sold,,,http://www.redfin.com/RI/Coventry/771-Gibson-Hill-Rd-02827/home/51874102,RIS,1192412,N,Y,41.7151451,-71.788962
