SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-3-2017,Single Family Residential,12 Fox Run,Sherman,CT,06784,1417000,5,6.0,HUBBELL MTN FARM,6751,675615,1998,1659,210,,Sold,,,http://www.redfin.com/CT/Sherman/12-Fox-Run-06784/home/107170249,Smart MLS,F10187585,N,Y,41.569529,-73.478966
PAST SALE,August-11-2017,Condo/Co-op,1 Putnam Hl Unit 4K,Greenwich,CT,06830,350000,1,1.0,Greenwich,,,1956,1529,,,Sold,,,http://www.redfin.com/CT/Greenwich/1-Putnam-Hill-Rd-06830/unit-4-K/home/146893814,GMLS,99997,N,Y,41.0352234,-73.6175743
PAST SALE,June-19-2017,Condo/Co-op,11 Village Walk #11,Wilton,CT,06897,254000,2,2.0,Wilton,1206,,1973,1582,211,337,Sold,,,http://www.redfin.com/CT/Wilton/11-Village-Walk-06897/unit-11/home/148692387,Smart MLS,99179416,N,Y,41.1708396,-73.4125971
PAST SALE,July-21-2017,Single Family Residential,6 Carol St,Danbury,CT,06810,437000,3,3.0,Lake Waubeeka,1180,10018,1952,1550,370,3300,Sold,,,http://www.redfin.com/CT/Danbury/6-Carol-St-06810/home/106992919,Smart MLS,99179439,N,Y,41.3479546,-73.460628
PAST SALE,April-17-2017,Vacant Land,15 Newman Dr,Easton,CT,06612,150000,,,Lower Easton,,45302,,1645,,,Sold,,,http://www.redfin.com/CT/Easton/15-Newman-Dr-06612/home/144513911,Smart MLS,99142824,N,Y,41.2329284,-73.2611708
PAST SALE,March-27-2017,Single Family Residential,135 Dolphin Cove QUAY,Stamford,CT,06902,1225000,2,2.5,Waterside,2200,12196,1992,1666,557,2075,Sold,,,http://www.redfin.com/CT/Stamford/135-Dolphin-Cove-Quay-06902/home/107097895,Smart MLS,99137607,N,Y,41.0274422,-73.5485311
PAST SALE,September-12-2017,Single Family Residential,3 High Fields Dr,Danbury,CT,06811,490000,4,3.5,King St.,4561,40510,1988,1497,107,,Sold,,,http://www.redfin.com/CT/Danbury/3-High-Fields-Dr-06811/home/106992860,Smart MLS,99188905,N,Y,41.4173893,-73.5006492
PAST SALE,October-6-2017,Single Family Residential,16 Laurel Dr S,Sherman,CT,06784,730000,3,2.5,Sherman,1458,47916,2010,1473,501,1800,Sold,,,http://www.redfin.com/CT/Sherman/16-Laurel-Hill-Rd-S-06784/home/107169250,Smart MLS,99187636,N,Y,41.550628,-73.458148
PAST SALE,November-28-2016,Single Family Residential,17 Sullivan Dr,Redding,CT,06896,630000,4,3.5,Redding,3937,87120,1972,1785,160,,Sold,,,http://www.redfin.com/CT/Redding/17-Sullivan-Dr-06896/home/107079144,Smart MLS,99150720,N,Y,41.3099062,-73.3533464
PAST SALE,September-22-2017,Condo/Co-op,115 Fillow St #12,Norwalk,CT,06850,274000,2,1.5,West Norwalk,1460,,1986,1487,188,363,Sold,,,http://www.redfin.com/CT/Norwalk/115-Fillow-St-06850/unit-12/home/107875707,Smart MLS,99190434,N,Y,41.1173031,-73.4372924
