,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
497,PAST SALE,June-30-2021,Single Family Residential,101 Windsorville Rd,East Windsor,CT,6016,407500.0,4.0,2.5,Broad Brook,2105.0,65340.0,2004.0,110.0,194.0,,Sold,,,http://www.redfin.com/CT/Broad-Brook/101-Windsorville-Rd-06016/home/53758710,Smart MLS,170398062,N,Y,41.8985866,-72.5407451
498,PAST SALE,,Condo/Co-op,16 Glenbrook Dr,Windsor Locks,CT,6096,219900.0,2.0,2.0,,1246.0,,2002.0,,176.0,,,,,http://www.redfin.com/CT/Windsor-Locks/16-Glenbrook-Dr-06096/home/53695616,,,N,Y,41.9279697,-72.6489079
499,PAST SALE,June-30-2020,Single Family Residential,114 Raynor St,Southington,CT,6489,375684.0,3.0,2.0,Southington,1444.0,11761.0,2020.0,475.0,260.0,,Sold,,,http://www.redfin.com/CT/Southington/114-Raynor-St-06489/home/166683179,Smart MLS,170262362,N,Y,41.60236,-72.890133
500,PAST SALE,November-20-2020,Single Family Residential,15 Harvest Dr,East Windsor,CT,6016,315000.0,4.0,2.5,Broad Brook,2637.0,49222.0,1998.0,332.0,119.0,,Sold,,,http://www.redfin.com/CT/Broad-Brook/15-Harvest-Dr-06016/home/53761388,Smart MLS,170258428,N,Y,41.9159717,-72.5501751
501,PAST SALE,April-20-2021,Condo/Co-op,241 S Water St #9,East Windsor,CT,6088,175000.0,2.0,2.5,Warehouse Point,1503.0,,1984.0,181.0,116.0,315.0,Sold,,,http://www.redfin.com/CT/East-Windsor/241-S-Water-St-06088/unit-9/home/53762272,Smart MLS,170374590,N,Y,41.910605,-72.6199599
502,PAST SALE,June-24-2021,Single Family Residential,17 Stiles Rd,East Windsor,CT,6016,380000.0,4.0,2.0,Broad Brook,1630.0,342817.0,1963.0,116.0,233.0,,Sold,,,http://www.redfin.com/CT/Broad-Brook/17-Stiles-Rd-06016/home/53762438,Smart MLS,170398003,N,Y,41.9115867,-72.5543803
503,PAST SALE,April-23-2021,Multi-Family (2-4 Unit),29 Burns Ave,Enfield,CT,6082,190000.0,0.0,,Thompsonville,2206.0,5227.0,1914.0,178.0,86.0,,Sold,,,http://www.redfin.com/CT/Enfield/29-Burns-Ave-06082/home/53799460,Smart MLS,170366781,N,Y,41.9956754,-72.595357
504,PAST SALE,April-30-2021,Single Family Residential,7 Orbit Dr,Enfield,CT,6082,326000.0,3.0,3.0,Enfield,2612.0,23958.0,1970.0,171.0,125.0,,Sold,,,http://www.redfin.com/CT/Enfield/7-Orbit-Dr-06082/home/53800465,Smart MLS,170376358,N,Y,41.9663632,-72.5947189
505,PAST SALE,March-25-2021,Single Family Residential,55 Yale Dr,Enfield,CT,6082,216000.0,3.0,1.0,Enfield,951.0,14810.0,1955.0,207.0,227.0,,Sold,,,http://www.redfin.com/CT/Enfield/55-Yale-Dr-06082/home/53800622,Smart MLS,170367842,N,Y,41.9698172,-72.6019265
506,PAST SALE,,Multi-Family (2-4 Unit),35 Fairview Ave,Enfield,CT,6082,183000.0,6.0,3.0,,3462.0,11326.0,1900.0,,53.0,,,,,http://www.redfin.com/CT/Enfield/35-Fairview-Ave-06082/home/53800858,,,N,Y,41.9887891,-72.5967981
507,PAST SALE,January-28-2021,Multi-Family (2-4 Unit),37 Bigelow Ave,Enfield,CT,6082,266500.0,6.0,2.0,Thompsonville,2676.0,6969.0,1920.0,263.0,100.0,,Sold,,,http://www.redfin.com/CT/Enfield/37-Bigelow-Ave-06082/home/53800904,Smart MLS,170359492,N,Y,42.0045138,-72.5978573
508,PAST SALE,May-24-2019,Single Family Residential,1030 Enfield St,Enfield,CT,6082,202000.0,4.0,1.5,Thompsonville,2317.0,15681.0,1899.0,878.0,87.0,,Sold,,,http://www.redfin.com/CT/Enfield/1030-Enfield-St-06082/home/53801326,Smart MLS,170139793,N,Y,41.9932015,-72.5944879
509,PAST SALE,July-1-2020,Single Family Residential,200 South Rd,Enfield,CT,6082,156000.0,3.0,1.0,Southwood Acres,1365.0,12632.0,1951.0,474.0,114.0,,Sold,,,http://www.redfin.com/CT/Enfield/200-S-Rd-06082/home/53801870,Smart MLS,170289021,N,Y,41.9765236,-72.5887586
510,PAST SALE,August-14-2020,Single Family Residential,4 Westford Ave,Enfield,CT,6082,217500.0,3.0,2.0,Thompsonville,1421.0,5227.0,2008.0,430.0,153.0,,Sold,,,http://www.redfin.com/CT/Enfield/4-Westford-Ave-06082/home/53802062,Smart MLS,170300989,N,Y,42.0012462,-72.5894517
511,PAST SALE,,Single Family Residential,24 1/2 Summer St,Enfield,CT,6082,160000.0,3.0,1.5,,1428.0,5227.0,1978.0,,112.0,,,,,http://www.redfin.com/CT/Enfield/24-1-2-Summer-St-06082/home/53802093,,,N,Y,42.0005473,-72.5883428
512,PAST SALE,,Single Family Residential,9 Light St,Enfield,CT,6082,195000.0,3.0,1.0,,1008.0,12632.0,1958.0,,193.0,,,,,http://www.redfin.com/CT/Enfield/9-Light-St-06082/home/53804914,,,N,Y,41.9694405,-72.5595096
513,PAST SALE,August-31-2020,Single Family Residential,6 Play Rd,Enfield,CT,6082,178000.0,3.0,1.0,Enfield,1008.0,12632.0,1957.0,413.0,177.0,,Sold,,,http://www.redfin.com/CT/Enfield/6-Play-Rd-06082/home/53804987,Smart MLS,170316626,N,Y,41.9707128,-72.5650085
514,PAST SALE,,Condo/Co-op,201 Oldefield Farms,Enfield,CT,6082,216000.0,2.0,2.0,,1548.0,,1985.0,,140.0,,,,,http://www.redfin.com/CT/Enfield/201-Oldefield-Farms-06082/home/53805400,,,N,Y,41.9885665,-72.5534762
515,PAST SALE,December-7-2018,Single Family Residential,51 Brook Rd,Enfield,CT,6082,262000.0,3.0,2.5,Enfield,2083.0,14810.0,1964.0,1046.0,126.0,,Sold,,,http://www.redfin.com/CT/Enfield/51-Brook-Rd-06082/home/53805841,Smart MLS,170133476,N,Y,42.0122105,-72.5506835
516,PAST SALE,June-10-2020,Single Family Residential,5 Whitewood St,Enfield,CT,6082,223000.0,4.0,1.5,Enfield,1480.0,33105.0,1965.0,495.0,151.0,,Sold,,,http://www.redfin.com/CT/Enfield/5-Whitewood-St-06082/home/53805954,Smart MLS,170273802,N,Y,42.0106735,-72.5446861
517,PAST SALE,July-27-2020,Single Family Residential,10 Hayfield Cir,Enfield,CT,6082,310000.0,3.0,2.5,Enfield,1532.0,33976.0,1983.0,448.0,202.0,,Sold,,,http://www.redfin.com/CT/Enfield/10-Hayfield-Cir-06082/home/53806286,Smart MLS,170264145,N,Y,41.9569109,-72.5377902
518,PAST SALE,,Single Family Residential,13 Deer Run,Enfield,CT,6082,380000.0,4.0,2.5,,2453.0,33541.0,1999.0,,155.0,,,,,http://www.redfin.com/CT/Enfield/13-Deer-Run-06082/home/53806465,,,N,Y,41.9933993,-72.5432896
519,PAST SALE,,Single Family Residential,51 Yale Dr,Enfield,CT,6082,216000.0,3.0,1.0,,951.0,11326.0,1956.0,,227.0,,,,,http://www.redfin.com/CT/Enfield/51-Yale-Dr-06082/home/53809699,,,N,Y,41.9703748,-72.6006791
520,PAST SALE,January-24-2020,Single Family Residential,92 Alden Ave,Enfield,CT,6082,135000.0,5.0,1.5,Enfield,2048.0,14810.0,1920.0,633.0,66.0,,Sold,,,http://www.redfin.com/CT/Enfield/92-Alden-Ave-06082/home/53810505,MLS PIN,72591364,N,Y,42.0023968,-72.5949037
521,PAST SALE,May-14-2021,Single Family Residential,16 Misty Meadow Rd,Enfield,CT,6082,365000.0,4.0,2.5,Enfield,2152.0,33541.0,1998.0,157.0,170.0,,Sold,,,http://www.redfin.com/CT/Enfield/16-Misty-Meadow-Rd-06082/home/53812768,Smart MLS,170381403,N,Y,41.9929036,-72.5444449
522,PAST SALE,November-19-2020,Single Family Residential,2 Harvest Ln,East Granby,CT,6026,277000.0,3.0,2.5,East Granby,2424.0,16988.0,2003.0,333.0,114.0,,Sold,,,http://www.redfin.com/CT/East-Granby/2-Harvest-Ln-06026/home/53814353,Smart MLS,170347633,N,Y,41.9402333,-72.7163894
523,PAST SALE,September-24-2020,Single Family Residential,12 Larch Dr,East Granby,CT,6026,215500.0,3.0,1.0,East Granby,2112.0,40946.0,1955.0,389.0,102.0,,Sold,,,http://www.redfin.com/CT/East-Granby/12-Larch-Dr-06026/home/53814518,Smart MLS,170324672,N,Y,41.926115,-72.7084516
524,PAST SALE,,Single Family Residential,48 Farmstead Ln,Suffield,CT,6078,500000.0,4.0,2.5,,2532.0,70132.0,2004.0,,197.0,,,,,http://www.redfin.com/CT/Suffield/48-Farmstead-Ln-06078/home/54057421,,,N,Y,42.006184,-72.641006
525,PAST SALE,December-2-2020,Single Family Residential,430 Thrall Ave,Suffield,CT,6078,305000.0,3.0,1.5,Suffield,1896.0,37897.0,1960.0,320.0,161.0,,Sold,,,http://www.redfin.com/CT/Suffield/430-Thrall-Ave-06078/home/54058609,Smart MLS,170340004,N,Y,41.980285,-72.6339772
526,PAST SALE,October-15-2020,Single Family Residential,930 Branch Rd,Suffield,CT,6078,261000.0,3.0,2.0,Suffield,2212.0,46173.0,1961.0,368.0,118.0,,Sold,,,http://www.redfin.com/CT/Suffield/930-Branch-Rd-06078/home/54058867,Smart MLS,170334692,N,Y,41.9610971,-72.6248879
527,PAST SALE,July-30-2020,Single Family Residential,87 Kildeer Ln,Suffield,CT,6078,395000.0,3.0,2.5,Suffield,2064.0,23086.0,1984.0,445.0,191.0,,Sold,,,http://www.redfin.com/CT/Suffield/87-Kildeer-Ln-06078/home/54058925,Smart MLS,170306204,N,Y,41.9937714,-72.6271054
528,PAST SALE,December-31-2020,Single Family Residential,180 Marbern Dr,Suffield,CT,6078,565000.0,5.0,3.5,Suffield,6043.0,22651.0,1973.0,291.0,93.0,,Sold,,,http://www.redfin.com/CT/Suffield/180-Marbern-Dr-06078/home/54062090,Smart MLS,170342552,N,Y,41.9912377,-72.6550533
529,PAST SALE,November-6-2020,Single Family Residential,311 N Main St,Suffield,CT,6078,510000.0,4.0,4.0,Suffield,3535.0,50529.0,1939.0,346.0,144.0,,Sold,,,http://www.redfin.com/CT/Suffield/311-N-Main-St-06078/home/54062175,Smart MLS,170299690,N,Y,41.9889684,-72.6488905
530,PAST SALE,June-30-2021,Single Family Residential,18 Stony Brook Dr,Suffield,CT,6078,438500.0,3.0,2.5,Suffield,3023.0,28314.0,1999.0,110.0,145.0,,Sold,,,http://www.redfin.com/CT/Suffield/18-Stony-Brook-Dr-06078/home/54062226,Smart MLS,170398989,N,Y,41.9682288,-72.6400403
531,PAST SALE,,Condo/Co-op,107 Wyndemere Ln #107,Windsor,CT,6095,325000.0,4.0,2.5,,2089.0,,2006.0,,156.0,,,,,http://www.redfin.com/CT/Windsor/107-Wyndemere-Ln-06095/unit-107/home/54264595,,,N,Y,41.9213049,-72.6988798
532,PAST SALE,,Condo/Co-op,1 Waterview Dr,Windsor,CT,6095,165000.0,2.0,1.5,,1193.0,,1983.0,,138.0,,,,,http://www.redfin.com/CT/Windsor/1-Waterview-Dr-06095/home/54273885,,,N,Y,41.9042263,-72.6690954
533,PAST SALE,July-20-2021,Single Family Residential,1465 Enfield St,Enfield,CT,6082,360000.0,3.0,3.5,Enfield,2445.0,99752.0,1982.0,90.0,147.0,,Sold,,,http://www.redfin.com/CT/Enfield/1465-Enfield-St-06082/unit-00000A/home/53802829,Smart MLS,170402805,N,Y,41.9655006,-72.591115
534,PAST SALE,July-23-2021,Single Family Residential,1 Vernon Rd,Enfield,CT,6082,252000.0,4.0,2.0,Enfield,1224.0,12632.0,1961.0,87.0,206.0,,Sold,,,http://www.redfin.com/CT/Enfield/1-Vernon-Rd-06082/home/52273542,Smart MLS,170398647,N,Y,41.9633397,-72.5714776
535,PAST SALE,August-3-2021,Single Family Residential,19 Preston Rd,Windsor Locks,CT,6096,315000.0,3.0,2.5,Windsor Locks,1630.0,15245.0,1978.0,76.0,193.0,,Sold,,,http://www.redfin.com/CT/Windsor-Locks/19-Preston-Rd-06096/home/53694180,Smart MLS,170406007,N,Y,41.9101095,-72.635467
536,PAST SALE,August-6-2021,Condo/Co-op,51 Candlewood Dr #51,Enfield,CT,6082,200000.0,2.0,2.5,Enfield,1660.0,,1987.0,73.0,120.0,246.0,Sold,,,http://www.redfin.com/CT/Enfield/51-Candlewood-Dr-06082/unit-51/home/144538601,Smart MLS,170411200,N,Y,42.0090474,-72.5486352
537,PAST SALE,May-28-2021,Condo/Co-op,21 Waterview Dr #21,Windsor,CT,6095,185000.0,2.0,1.5,Poquonock,1050.0,,1983.0,143.0,176.0,320.0,Sold,,,http://www.redfin.com/CT/Windsor/21-Waterview-Dr-06095/unit-21/home/145125338,Smart MLS,170392649,N,Y,41.9046261,-72.669003
538,PAST SALE,February-11-2021,Single Family Residential,26 Arbor Way,Suffield,CT,6078,499900.0,3.0,2.5,Suffield,2730.0,21344.0,2019.0,249.0,183.0,,Sold,,,http://www.redfin.com/CT/Suffield/26-Arbor-Way-06078/home/168213180,Smart MLS,170350527,N,Y,41.9557435,-72.6366666
539,PAST SALE,September-10-2021,Condo/Co-op,10 Georgetown Dr Unit I10,Enfield,CT,6082,82000.0,1.0,1.0,Enfield,892.0,,1969.0,38.0,92.0,200.0,Sold,,,http://www.redfin.com/CT/Enfield/10-Georgetown-DR-06082/unit-I10/home/176139989,Smart MLS,170430348,N,Y,41.999798,-72.564513
540,PAST SALE,September-17-2021,Single Family Residential,5 Midland Rd,Windsor Locks,CT,6096,298800.0,3.0,2.0,Windsor Locks,2274.0,15245.0,1960.0,31.0,131.0,,Sold,,,http://www.redfin.com/CT/Windsor-Locks/5-Midland-Rd-06096/home/53693002,Smart MLS,170416360,N,Y,41.9323972,-72.6532056
541,PAST SALE,May-28-2021,Single Family Residential,22 Grand St,Enfield,CT,6082,237000.0,4.0,2.0,Hazardville,1512.0,9583.0,1948.0,143.0,157.0,,Sold,,,http://www.redfin.com/CT/Enfield/22-Grand-St-06082/home/53806587,Smart MLS,170388759,N,Y,41.9882996,-72.5440752
542,PAST SALE,September-13-2019,Single Family Residential,51 Hill St,Suffield,CT,6078,199000.0,4.0,2.0,Suffield,2240.0,23086.0,1951.0,766.0,89.0,,Sold,,,http://www.redfin.com/CT/Suffield/51-Hill-St-06078/home/54061444,Smart MLS,170216568,N,Y,41.9847104,-72.6653078
543,PAST SALE,July-6-2021,Single Family Residential,12 Willow Creek Ave,Suffield,CT,6078,405000.0,3.0,3.5,Suffield,4894.0,29185.0,1999.0,104.0,83.0,,Sold,,,http://www.redfin.com/CT/Suffield/12-Willow-Creek-Ave-06078/home/54062014,Smart MLS,170312839,N,Y,41.9762045,-72.6545914
544,PAST SALE,June-26-2020,Single Family Residential,7 James St,Windsor Locks,CT,6096,124500.0,3.0,1.5,Windsor Locks,1227.0,6098.0,1925.0,479.0,101.0,,Sold,,,http://www.redfin.com/CT/Windsor-Locks/7-James-St-06096/home/53695165,Smart MLS,170270805,N,Y,41.9318625,-72.6342659
545,PAST SALE,August-27-2021,Single Family Residential,16 Belle Ave,Enfield,CT,6082,197000.0,4.0,1.0,Enfield,1242.0,14374.0,1953.0,52.0,159.0,,Sold,,,http://www.redfin.com/CT/Enfield/16-Belle-Ave-06082/home/53809038,Smart MLS,170406892,N,Y,42.0128684,-72.5782238
546,PAST SALE,September-7-2021,Single Family Residential,34 Gary Dr,Enfield,CT,6082,230000.0,3.0,1.0,Enfield,1524.0,12632.0,1966.0,41.0,151.0,,Sold,,,http://www.redfin.com/CT/Enfield/34-Gary-Rd-06082/home/52271343,Smart MLS,170421610,N,Y,42.0125692,-72.5652395
547,PAST SALE,October-8-2021,Condo/Co-op,8 Bradley Cir Unit E8,Enfield,CT,6082,121000.0,2.0,1.5,Enfield,1085.0,,1969.0,10.0,112.0,210.0,Sold,,,http://www.redfin.com/CT/Enfield/8-Bradley-Cir-06082/unit-E8/home/176179944,Smart MLS,170429779,N,Y,41.99693,-72.564775
548,PAST SALE,June-30-2020,Condo/Co-op,62 Brandywine Ln #62,Suffield,CT,6078,134000.0,2.0,1.5,Suffield,1720.0,,1972.0,475.0,78.0,260.0,Sold,,,http://www.redfin.com/CT/Suffield/62-Brandywine-Ln-06078/unit-62/home/175479615,Smart MLS,170262077,N,Y,41.9810215,-72.6460845
549,PAST SALE,September-30-2020,Single Family Residential,26 Aspen RISE,East Granby,CT,6026,407500.0,3.0,2.5,East Granby,2849.0,48351.0,1989.0,383.0,143.0,,Sold,,,http://www.redfin.com/CT/East-Granby/26-Aspen-Rise-06026/home/53814609,Smart MLS,170323277,N,Y,41.9247507,-72.7611349
550,PAST SALE,September-15-2020,Single Family Residential,160 South Rd,Hartland,CT,6027,290000.0,4.0,2.0,East Hartland,2028.0,52272.0,1967.0,398.0,143.0,,Sold,,,http://www.redfin.com/CT/East-Hartland/160-S-Rd-06027/home/54137620,Smart MLS,170291536,N,Y,41.9874862,-72.9114652
551,PAST SALE,November-30-2020,Single Family Residential,15 Ridge Rd,Granby,CT,6035,294000.0,3.0,2.0,Granby,1890.0,28314.0,1957.0,322.0,156.0,,Sold,,,http://www.redfin.com/CT/Granby/15-Ridge-Rd-06035/home/54370621,Smart MLS,170343590,N,Y,41.9921232,-72.8032872
552,PAST SALE,August-31-2020,Single Family Residential,32 Copper Hill Rd,Granby,CT,6035,512000.0,4.0,4.0,Granby,5058.0,123274.0,1998.0,413.0,101.0,,Sold,,,http://www.redfin.com/CT/Granby/32-Copper-Hill-Rd-06035/home/54373555,Smart MLS,170292108,N,Y,41.9762835,-72.7735782
553,PAST SALE,April-23-2020,Single Family Residential,90 Chapel Rd,South Windsor,CT,6074,190000.0,3.0,1.0,South Windsor,1204.0,21780.0,1963.0,543.0,158.0,,Sold,,,http://www.redfin.com/CT/South-Windsor/90-Chapel-Rd-06074/home/54134847,Smart MLS,170257966,N,Y,41.8136352,-72.6180505
554,PAST SALE,December-21-2020,Single Family Residential,492 King St,South Windsor,CT,6074,182000.0,2.0,1.0,South Windsor,1050.0,7840.0,1942.0,301.0,173.0,,Sold,,,http://www.redfin.com/CT/South-Windsor/492-King-St-06074/home/54135317,Smart MLS,170355092,N,Y,41.8007407,-72.6217002
555,PAST SALE,December-12-2019,Multi-Family (2-4 Unit),68 Judson St,Hartford,CT,6120,20000.0,0.0,,Upper Albany,2224.0,10018.0,1930.0,676.0,9.0,,Sold,,,http://www.redfin.com/CT/Hartford/68-Judson-St-06120/home/54156418,Smart MLS,170222301,N,Y,41.7895081,-72.6791736
556,PAST SALE,August-31-2020,Multi-Family (2-4 Unit),39 Westland St,Hartford,CT,6120,299000.0,8.0,3.0,Northeast,4050.0,7405.0,1925.0,413.0,74.0,,Sold,,,http://www.redfin.com/CT/Hartford/39-Westland-St-06120/home/54156830,Smart MLS,170287033,N,Y,41.7894557,-72.6741702
557,PAST SALE,December-31-2020,Single Family Residential,36 Kari Ct #36,Windsor,CT,6095,292280.0,3.0,2.0,Windsor,1880.0,,2020.0,291.0,155.0,225.0,Sold,,,http://www.redfin.com/CT/Windsor/36-Kari-Ct-06095/home/54264501,Smart MLS,170326100,N,Y,41.8298189,-72.676125
558,PAST SALE,December-6-2019,Condo/Co-op,33 Mechanic St #212,Windsor,CT,6095,232800.0,2.0,2.0,Poquonock,1598.0,,2007.0,682.0,146.0,406.0,Sold,,,http://www.redfin.com/CT/Windsor/33-Mechanic-St-06095/unit-212/home/54264940,Smart MLS,170192249,N,Y,41.853266,-72.6413107
559,PAST SALE,September-24-2020,Single Family Residential,53 Robin Rd,Windsor,CT,6095,215000.0,3.0,1.0,Windsor,1360.0,20037.0,1955.0,389.0,158.0,,Sold,,,http://www.redfin.com/CT/Windsor/53-Robin-Rd-06095/home/54266068,Smart MLS,170321636,N,Y,41.8355292,-72.6716358
560,PAST SALE,August-25-2020,Single Family Residential,43 Remington Rd,Windsor,CT,6095,275000.0,4.0,1.5,Windsor,2016.0,19602.0,1946.0,419.0,136.0,,Sold,,,http://www.redfin.com/CT/Windsor/43-Remington-Rd-06095/home/54266249,Smart MLS,170315681,N,Y,41.8469746,-72.6526051
561,PAST SALE,October-29-2020,Single Family Residential,1032 N Worthy St,Windsor,CT,6095,178000.0,3.0,2.0,Windsor,1240.0,10454.0,1951.0,354.0,144.0,,Sold,,,http://www.redfin.com/CT/Windsor/1032-N-Worthy-St-06095/home/54266764,Smart MLS,170330588,N,Y,41.836401,-72.658475
562,PAST SALE,January-8-2021,Single Family Residential,32 Scarborough Rd,Windsor,CT,6095,237500.0,3.0,2.0,Windsor,1229.0,16117.0,1951.0,283.0,193.0,,Sold,,,http://www.redfin.com/CT/Windsor/32-Scarborough-Rd-06095/home/54266989,Smart MLS,170345797,N,Y,41.8309382,-72.6585639
563,PAST SALE,,Single Family Residential,1256 Windsor Ave,Windsor,CT,6095,,5.0,2.5,,3560.0,38768.0,1930.0,,,,Sold,,,http://www.redfin.com/CT/Windsor/1256-Windsor-Ave-06095/home/54268176,Smart MLS,,N,Y,41.8415905,-72.6481475
564,PAST SALE,January-14-2021,Single Family Residential,84 Dudley Town Rd,Windsor,CT,6095,210000.0,3.0,1.5,Windsor,1104.0,65340.0,1956.0,277.0,190.0,,Sold,,,http://www.redfin.com/CT/Windsor/84-Dudley-Town-Rd-06095/home/54270598,Smart MLS,170356411,N,Y,41.8457172,-72.6712201
565,PAST SALE,June-5-2020,Single Family Residential,62 Seymour St,Windsor,CT,6095,212500.0,3.0,2.0,Windsor,2359.0,7405.0,1930.0,500.0,90.0,,Sold,,,http://www.redfin.com/CT/Windsor/62-Seymour-St-06095/home/54272502,Smart MLS,170270672,N,Y,41.826342,-72.649865
566,PAST SALE,September-2-2020,Single Family Residential,1015 N Worthy St,Windsor,CT,6095,199900.0,3.0,2.0,Windsor,1681.0,13503.0,1953.0,411.0,119.0,,Sold,,,http://www.redfin.com/CT/Windsor/1015-N-Worthy-St-06095/home/54272642,Smart MLS,170314315,N,Y,41.835166,-72.659596
567,PAST SALE,December-29-2020,Single Family Residential,229 Mountain Rd,Windsor,CT,6095,235000.0,2.0,1.5,Windsor,2200.0,12632.0,1955.0,293.0,107.0,,Sold,,,http://www.redfin.com/CT/Windsor/229-Mountain-Rd-06095/home/54274281,Smart MLS,170352078,N,Y,41.8549583,-72.6683564
568,PAST SALE,August-13-2020,Single Family Residential,1770 Main St,East Hartford,CT,6108,185000.0,3.0,1.0,East Hartford,1113.0,16117.0,1900.0,431.0,166.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/1770-Main-St-06108/home/54322449,Smart MLS,170310683,N,Y,41.7866654,-72.6320947
569,PAST SALE,August-12-2020,Multi-Family (2-4 Unit),20 Ambrose Ter,East Hartford,CT,6108,249000.0,4.0,2.0,East Hartford,2905.0,10018.0,1925.0,432.0,86.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/20-Ambrose-Ter-06108/home/54323700,Smart MLS,170302261,N,Y,41.7744066,-72.6316232
570,PAST SALE,June-29-2018,Single Family Residential,49 Wells Ave,East Hartford,CT,6108,40600.0,3.0,2.0,East Hartford,1585.0,958320.0,1887.0,1207.0,26.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/49-Wells-Ave-06108/home/54325751,Smart MLS,170069609,N,Y,41.7722546,-72.6393936
571,PAST SALE,July-10-2020,Single Family Residential,70 Saunders St,East Hartford,CT,6108,159000.0,3.0,1.5,East Hartford,1268.0,10018.0,1890.0,465.0,125.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/70-Saunders-St-06108/home/54326629,Smart MLS,170285936,N,Y,41.7672617,-72.6417495
572,PAST SALE,August-3-2020,Multi-Family (2-4 Unit),76 Michael Ave,East Hartford,CT,6108,175000.0,4.0,2.0,Burnside,2324.0,26136.0,1914.0,441.0,75.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/76-Michael-Ave-06108/home/54326965,Smart MLS,170234678,N,Y,41.7837688,-72.6195289
573,PAST SALE,,Single Family Residential,1725 Main St,East Hartford,CT,6108,120000.0,4.0,1.5,,2488.0,17860.0,1924.0,,48.0,,,,,http://www.redfin.com/CT/East-Hartford/1725-Main-St-06108/home/54330967,,,N,Y,41.785335,-72.6335932
574,PAST SALE,November-19-2020,Single Family Residential,14 May St,East Hartford,CT,6108,158500.0,2.0,2.0,East Hartford,2414.0,4791.0,1951.0,333.0,66.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/14-May-St-06108/home/54332270,Smart MLS,170307250,N,Y,41.764414,-72.6494178
575,PAST SALE,October-11-2019,Multi-Family (2-4 Unit),48 Central Ave,East Hartford,CT,6108,167000.0,4.0,2.0,East Hartford,2458.0,17859.0,1870.0,738.0,68.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/48-Central-Ave-06108/home/54332298,Smart MLS,170223239,N,Y,41.7682081,-72.6428303
576,PAST SALE,December-14-2020,Multi-Family (2-4 Unit),30 Echo Ln,East Hartford,CT,6118,246000.0,6.0,3.0,East Hartford,2430.0,9147.0,1976.0,308.0,101.0,,Sold,,,http://www.redfin.com/CT/East-Hartford/30-Echo-Ln-06118/home/54332436,Smart MLS,170331595,N,Y,41.7649567,-72.6223008
577,PAST SALE,,Single Family Residential,787 N King St,South Windsor,CT,6074,215000.0,3.0,2.0,,1188.0,28750.0,1920.0,,181.0,,,,,http://www.redfin.com/CT/South-Windsor/787-N-King-St-06074/home/54132294,,,N,Y,41.808679,-72.622868
578,PAST SALE,December-5-2017,Condo/Co-op,279 Kings Lndg #279,Windsor,CT,6095,160000.0,2.0,2.0,Windsor,1263.0,,2002.0,1413.0,127.0,295.0,Sold,,,http://www.redfin.com/CT/Windsor/279-Kings-Lndg-06095/unit-279/home/144518632,Smart MLS,G10145145,N,Y,41.8219684,-72.6742197
579,PAST SALE,September-23-2020,Condo/Co-op,27 Judson St Unit C,Hartford,CT,6120,66000.0,3.0,2.0,Northeast,1242.0,,1985.0,390.0,53.0,260.0,Sold,,,http://www.redfin.com/CT/Hartford/27-Judson-St-06120/unit-C/home/54156298,Smart MLS,170242382,N,Y,41.7888912,-72.6781088
580,PAST SALE,,Multi-Family (2-4 Unit),8 Martin St,Hartford,CT,6120,,6.0,3.0,,3534.0,4356.0,1900.0,,,,Sold,,,http://www.redfin.com/CT/Hartford/8-Martin-St-06120/home/54156126,Smart MLS,,N,Y,41.7859036,-72.6809197
